gene,DoTT_by_Readout,log2FC_4sU,Upregulated,DEstatus.2
SSSCA1,FALSE,-1.7521132738749268,FALSE,FALSE
TJP1,TRUE,-1.450200763697408,FALSE,FALSE
GABPB1,TRUE,-1.0049090573557393,FALSE,FALSE
PIGX,FALSE,-4.593775570527465,FALSE,FALSE
RNF168,FALSE,-1.8977702172798228,FALSE,FALSE
UBXN7,FALSE,-0.39402184296222803,FALSE,FALSE
MED26,FALSE,-0.558719225293238,FALSE,FALSE
OLFM2,FALSE,-3.2958796248252322,FALSE,FALSE
GRK6,FALSE,-2.582897081555372,FALSE,FALSE
DTWD1,TRUE,-2.0923318807720745,FALSE,FALSE
MFI2,FALSE,3.149332373191379,TRUE,FALSE
TMEM101,TRUE,-0.5739913829001531,FALSE,FALSE
ERCC6,FALSE,-2.518087657005995,FALSE,FALSE
SUMO2,FALSE,-3.0486364275490256,FALSE,FALSE
RFC4,FALSE,-4.243769031961852,FALSE,FALSE
IFT122,FALSE,-0.7631322561476724,FALSE,FALSE
FAM32A,FALSE,-2.017789611891949,FALSE,FALSE
SNHG15,FALSE,-3.7657120288144124,FALSE,FALSE
VRK3,TRUE,-1.4682493054651704,FALSE,FALSE
DMXL2,TRUE,-1.8108713830713707,FALSE,FALSE
RPL39L,FALSE,-6.458845990441357,FALSE,FALSE
CTC-273B12.7,FALSE,-1.136477330203131,FALSE,FALSE
PHKA2,TRUE,-0.1489566200081108,FALSE,FALSE
RFT1,FALSE,-0.9964983112884476,FALSE,FALSE
PBRM1,FALSE,-1.616233323805309,FALSE,FALSE
GNL3,TRUE,-1.8597317125478487,FALSE,FALSE
BMF,FALSE,-2.215874587302807,FALSE,FALSE
TKT,FALSE,-1.4026948562092543,FALSE,FALSE
PRKCD,TRUE,-1.0628556552059902,FALSE,FALSE
BAP1,TRUE,-1.45481759613702,FALSE,FALSE
FAM208A,TRUE,-2.8554735170820194,FALSE,FALSE
ARHGEF3,FALSE,-0.6060626214879525,FALSE,FALSE
BAIAP2-AS1,FALSE,-4.31731638598155,FALSE,FALSE
PPP6R1,FALSE,-1.8500674458169708,FALSE,FALSE
RP11-345J4.5,FALSE,-1.2421151487394557,FALSE,FALSE
CLEC11A,FALSE,-5.958026815445078,FALSE,FALSE
LA16c-431H6.6,FALSE,0.0,FALSE,FALSE
KDELR1,FALSE,-2.565222671087299,FALSE,FALSE
RP1-122P22.2,FALSE,-1.099893840146818,FALSE,FALSE
ZNF256,FALSE,-2.473855849809672,FALSE,FALSE
CCT2,FALSE,-1.5822255026683918,FALSE,FALSE
CYTH2,FALSE,-1.4672267033785675,FALSE,FALSE
FRS2,TRUE,-0.8137658146891483,FALSE,FALSE
GRWD1,FALSE,-1.8372704999618916,FALSE,FALSE
CTD-3105H18.14,FALSE,2.3601244184483123,TRUE,FALSE
RP11-77K12.1,FALSE,-2.987499435252311,FALSE,FALSE
ZNF776,TRUE,-2.568536952808045,FALSE,FALSE
CTD-2583A14.10,FALSE,-1.1865314361089934,FALSE,FALSE
FAT4,TRUE,-3.1554812646789907,FALSE,FALSE
CDK17,TRUE,-1.0252854946110368,FALSE,FALSE
RP11-61A14.2,FALSE,-3.9426083361116633,FALSE,FALSE
ALKBH5,FALSE,-1.5495203838367053,FALSE,FALSE
AC027307.3,FALSE,0.37940631788140505,FALSE,FALSE
ZNF773,FALSE,0.18810591832722814,FALSE,FALSE
RP11-327F22.5,TRUE,7.899659026377442,TRUE,TRUE
ZNF547,FALSE,0.9368668279048138,FALSE,FALSE
DYNLT3,TRUE,-2.4639244631537354,FALSE,FALSE
TOMM5,FALSE,-2.9098621621398095,FALSE,FALSE
CYLD,TRUE,1.104032171719034,TRUE,TRUE
TTLL11,FALSE,-1.379261269953314,FALSE,FALSE
ARF5,FALSE,-4.243109348046274,FALSE,FALSE
MID1IP1,FALSE,-5.364533197174197,FALSE,FALSE
LIG1,FALSE,-0.29597407966208744,FALSE,FALSE
CARD8,TRUE,-0.47774154390726387,FALSE,FALSE
MSL1,FALSE,-2.435372613928916,FALSE,FALSE
RP11-71H17.9,TRUE,0.7906834540440522,FALSE,FALSE
CTC-490E21.12,FALSE,-0.7096336121950108,FALSE,FALSE
ZNF175,TRUE,-2.263148683234217,FALSE,FALSE
CTC-429P9.4,FALSE,-3.1572747446629905,FALSE,FALSE
C2orf61,FALSE,7.177185922080558,TRUE,FALSE
ZNF217,FALSE,-3.871492483029379,FALSE,FALSE
CDC20,FALSE,-3.100645012352893,FALSE,FALSE
PIGA,FALSE,-3.62993940943954,FALSE,FALSE
PCDH19,FALSE,6.684344031952261,TRUE,FALSE
EBNA1BP2,TRUE,-2.9731712972842503,FALSE,FALSE
SLC2A1,TRUE,-4.134785585861294,FALSE,FALSE
IDS,FALSE,-2.0174948675777875,FALSE,FALSE
PSMD13,TRUE,-1.2133782740493662,FALSE,FALSE
NLRP1,TRUE,-2.364200523797756,FALSE,FALSE
SCD,FALSE,-4.858983870418722,FALSE,FALSE
ZNF830,TRUE,-2.713668452465744,FALSE,FALSE
UBA52,TRUE,-2.5879722162525027,FALSE,FALSE
RP11-212D19.4,FALSE,-1.878849821409427,FALSE,FALSE
FADS3,TRUE,-1.6882494590010553,FALSE,FALSE
IMPA2,FALSE,-3.134842542286867,FALSE,FALSE
LEPRE1,FALSE,-2.8466320104825784,FALSE,FALSE
GNAL,TRUE,5.490288351012629,TRUE,TRUE
ZNF225,TRUE,-0.05559232596331753,FALSE,FALSE
C17orf61-PLSCR3,FALSE,-3.9072677214872544,FALSE,FALSE
MSMO1,TRUE,-3.6120057210961467,FALSE,FALSE
MEIS3,FALSE,-1.5620711828487712,FALSE,FALSE
GPR173,TRUE,-2.223024489272468,FALSE,FALSE
CTC-444N24.8,TRUE,-1.120899433352213,FALSE,FALSE
GALNT1,TRUE,-1.639611525508385,FALSE,FALSE
ZNF652,FALSE,-3.425967812220677,FALSE,FALSE
C18orf21,FALSE,-3.5649048483799026,FALSE,FALSE
PRPF3,FALSE,-1.1079053450895027,FALSE,FALSE
RPRD1A,TRUE,-1.6462257961780524,FALSE,FALSE
APH1A,FALSE,-2.8278864182288093,FALSE,FALSE
SLC39A6,TRUE,-3.5655971758542253,FALSE,FALSE
MEGF8,TRUE,-2.2247560426570945,FALSE,FALSE
PTPRS,FALSE,-2.9917292241993687,FALSE,FALSE
CDC37,TRUE,-0.9113591978888419,FALSE,FALSE
NAPA,FALSE,-0.9574395377719545,FALSE,FALSE
NPC1,FALSE,-2.855416839338257,FALSE,FALSE
C18orf8,TRUE,-1.1571463967210094,FALSE,FALSE
CD46,FALSE,-3.2632364983325726,FALSE,FALSE
OSBPL1A,FALSE,-1.7553319690454736,FALSE,FALSE
GATA6,TRUE,-1.606178986630852,FALSE,FALSE
RABAC1,FALSE,-4.232516638610155,FALSE,FALSE
PDIK1L,TRUE,-3.0938776808137676,FALSE,FALSE
ESCO1,TRUE,-2.0578809160805,FALSE,FALSE
PTER,TRUE,-2.931925991025834,FALSE,FALSE
GMPS,FALSE,-3.1413875390686283,FALSE,FALSE
SLC14A1,FALSE,-4.7477980773771495,FALSE,FALSE
TIPARP,TRUE,-3.270636858612084,FALSE,FALSE
PTX3,TRUE,-3.625861782717627,FALSE,FALSE
ARL5B,TRUE,-2.707899690952326,FALSE,FALSE
PTPLA,TRUE,-2.699581396822236,FALSE,FALSE
RAB18,TRUE,-1.8240947228492175,FALSE,FALSE
ZFYVE9,TRUE,-1.289103187040105,FALSE,FALSE
CCNL1,TRUE,-1.045117802032886,FALSE,FALSE
ID3,FALSE,-5.665897519405038,FALSE,FALSE
NRP1,TRUE,-2.9770801482618348,FALSE,FALSE
THOC7,FALSE,-3.3955976184551564,FALSE,FALSE
ATXN7,TRUE,-0.8074119016599294,FALSE,FALSE
CYBA,TRUE,-2.7226232750070674,FALSE,FALSE
TRMT112,TRUE,-3.9618681978670693,FALSE,FALSE
PSMD6,FALSE,-3.201018770543881,FALSE,FALSE
PRICKLE2,FALSE,-3.070389327891398,FALSE,FALSE
PRTFDC1,TRUE,-3.0061001995364176,FALSE,FALSE
GALE,TRUE,-2.477219493797718,FALSE,FALSE
HMGCL,TRUE,-1.3238376848959938,FALSE,FALSE
KDM2A,FALSE,-1.1508334986984712,FALSE,FALSE
RP11-466C23.4,FALSE,-3.2978931630454453,FALSE,FALSE
CTD-2545G14.7,FALSE,-3.4995570283023256,FALSE,FALSE
NIPAL3,FALSE,-3.3035735473378742,FALSE,FALSE
H2AFY2,FALSE,-1.570021267149673,FALSE,FALSE
MARCH3,TRUE,2.9775708187606837,TRUE,TRUE
ATG4C,TRUE,-1.7779685682915805,FALSE,FALSE
RP11-375I20.6,TRUE,4.687146847678261,TRUE,TRUE
ESRRA,TRUE,-2.124772965049937,FALSE,FALSE
RHOD,FALSE,-1.4922053598013036,FALSE,FALSE
FAM21A,FALSE,-0.06168739566545629,FALSE,FALSE
ZNF486,TRUE,-3.388594754427205,FALSE,FALSE
RPP14,TRUE,-2.001375961039817,FALSE,FALSE
SLMAP,TRUE,-0.4238077089065759,FALSE,FALSE
DBI,FALSE,-3.2343737091691542,FALSE,FALSE
FANCM,TRUE,-0.23900713518734437,FALSE,FALSE
APOBEC3C,FALSE,-4.840134788781979,FALSE,FALSE
CHAMP1,FALSE,-4.032496382032411,FALSE,FALSE
MYPOP,FALSE,-2.890870375018046,FALSE,FALSE
BLOC1S6,FALSE,-3.223849934551059,FALSE,FALSE
SPICE1,FALSE,-2.044115633682289,FALSE,FALSE
RP11-705O1.8,TRUE,1.0079675668278558,TRUE,TRUE
ABLIM1,TRUE,-1.089038951225382,FALSE,FALSE
SLC30A4,TRUE,-2.6262132289874747,FALSE,FALSE
FH,TRUE,-2.509475834949847,FALSE,FALSE
IKBIP,TRUE,-2.7570631635232554,FALSE,FALSE
S1PR1,FALSE,-4.462309392040322,FALSE,FALSE
C3orf17,TRUE,-2.499835467841877,FALSE,FALSE
GTPBP8,TRUE,-1.1968007074337073,FALSE,FALSE
PMF1-BGLAP,FALSE,-1.06998069029034,FALSE,FALSE
PPP4R2,FALSE,-1.906890595608519,FALSE,FALSE
MYEF2,FALSE,-3.1951807018254152,FALSE,FALSE
RYBP,FALSE,-1.395632314466353,FALSE,FALSE
SPAG7,FALSE,-2.842353993962558,FALSE,FALSE
ANKRD35,FALSE,3.2781380705414094,TRUE,FALSE
GAN,TRUE,-1.119045486460219,FALSE,FALSE
CTD-2207O23.10,FALSE,-1.7491999131420486,FALSE,FALSE
HDX,TRUE,0.7846109664013143,FALSE,FALSE
CCDC9,FALSE,0.6076489507096278,FALSE,FALSE
SWI5,FALSE,-2.174874217414046,FALSE,FALSE
FZR1,FALSE,-3.430928872048735,FALSE,FALSE
HNRNPUL1,FALSE,-2.0933947193416627,FALSE,FALSE
IRAK1,FALSE,-2.9976438096332454,FALSE,FALSE
HAUS3,FALSE,-1.8717053334676614,FALSE,FALSE
YTHDF2,TRUE,-2.378335738457305,FALSE,FALSE
BBC3,FALSE,-2.776544107652101,FALSE,FALSE
TGFB1,FALSE,-3.2378792749266285,FALSE,FALSE
CLHC1,TRUE,0.4339141522919467,FALSE,FALSE
TSPYL2,FALSE,-0.1459489719259005,FALSE,FALSE
FRZB,TRUE,3.984508594003867,TRUE,TRUE
AC006486.9,FALSE,-1.4937047558160856,FALSE,FALSE
ATP5SL,TRUE,-2.572802446447767,FALSE,FALSE
ARL5A,TRUE,-0.9054960135367655,FALSE,FALSE
ATP7A,TRUE,-1.56695671266684,FALSE,FALSE
C2orf47,FALSE,-2.2339858733232956,FALSE,FALSE
TYW5,TRUE,-1.6732333481762565,FALSE,FALSE
PLIN3,FALSE,-4.110572866948918,FALSE,FALSE
AC010547.9,FALSE,-1.4979243473473132,FALSE,FALSE
PQLC3,FALSE,-2.8999330448960774,FALSE,FALSE
ECE1,FALSE,-2.1442601180489653,FALSE,FALSE
MRPL4,FALSE,-2.028875992856669,FALSE,FALSE
CD79A,TRUE,8.909293085823823,TRUE,TRUE
DPY30,FALSE,-1.3726276251427763,FALSE,FALSE
ZDHHC21,TRUE,-1.353392149957788,FALSE,FALSE
ICAM4,TRUE,2.465248945232611,TRUE,TRUE
MEMO1,FALSE,-0.43049760382429636,FALSE,FALSE
GLTSCR2,FALSE,0.18366837558894183,FALSE,FALSE
RPS19,TRUE,-1.025656009618465,FALSE,FALSE
ICAM5,FALSE,-0.4965273291621399,FALSE,FALSE
ETFB,FALSE,-3.0881758113863667,FALSE,FALSE
AC124890.1,FALSE,8.073070419614309,TRUE,FALSE
BRWD3,TRUE,-0.32979021266033265,FALSE,FALSE
WWTR1,FALSE,-2.618058512104445,FALSE,FALSE
KIAA1841,FALSE,-0.8447797719240929,FALSE,FALSE
PEX13,FALSE,-1.7345548635778374,FALSE,FALSE
BABAM1,FALSE,-1.9922929607008852,FALSE,FALSE
CRX,FALSE,6.905687848526862,TRUE,FALSE
KLHL25,TRUE,-2.7205639872267167,FALSE,FALSE
TYK2,TRUE,0.15634826035974395,FALSE,FALSE
FAM114A2,FALSE,-2.918528906028831,FALSE,FALSE
RPL36A,FALSE,-2.944476021672526,FALSE,FALSE
RPS21,TRUE,-2.4167685973818425,FALSE,FALSE
GPR89A,TRUE,-0.1693727736687225,FALSE,FALSE
TAF2,TRUE,-0.3808752656202717,FALSE,FALSE
SLC25A2,TRUE,2.7378613998707957,TRUE,TRUE
CISD3,FALSE,-2.6849661259598867,FALSE,FALSE
ARAP3,FALSE,-1.9203237657024734,FALSE,FALSE
WDR55,TRUE,-1.4986972045177074,FALSE,FALSE
CYC1,TRUE,-2.0391687411979675,FALSE,FALSE
RAB7L1,TRUE,-0.4470052279374796,FALSE,FALSE
CYSTM1,FALSE,-2.598752774792287,FALSE,FALSE
TXNIP,FALSE,-6.232041860669495,FALSE,FALSE
MAP3K11,FALSE,-2.4564539188374015,FALSE,FALSE
RHBDF1,FALSE,-3.143898786880054,FALSE,FALSE
RP11-287D1.3,FALSE,-1.2219793375710233,FALSE,FALSE
HCFC1,FALSE,-1.7032682609821983,FALSE,FALSE
GBP1,TRUE,-3.2611225496298832,FALSE,FALSE
GBP3,FALSE,-2.845534484171347,FALSE,FALSE
RP11-359E10.1,TRUE,-1.250792847137975,FALSE,FALSE
RBBP5,TRUE,0.4872943302091053,FALSE,FALSE
LUC7L,TRUE,-1.9911109081637306,FALSE,FALSE
PRNP,FALSE,-3.142272378642541,FALSE,FALSE
HSBP1L1,TRUE,-2.7799177393507533,FALSE,FALSE
PDIA3,FALSE,-3.3549408552437803,FALSE,FALSE
RABGEF1,FALSE,-0.9883427123610411,FALSE,FALSE
RPUSD1,FALSE,-3.2565857077143914,FALSE,FALSE
DNAJC9,FALSE,-1.5695727345129464,FALSE,FALSE
GYG1,FALSE,-3.539616923806032,FALSE,FALSE
HPS3,TRUE,-3.1541912381920465,FALSE,FALSE
CPT2,TRUE,-4.310446531054444,FALSE,FALSE
C1orf27,TRUE,-0.8199566015198522,FALSE,FALSE
NIFK,TRUE,-2.77213714913171,FALSE,FALSE
ZBTB3,TRUE,-0.7658343248390345,FALSE,FALSE
SS18,TRUE,-2.0699204891153857,FALSE,FALSE
ZNF613,FALSE,-1.3277546955963928,FALSE,FALSE
ISL1,FALSE,-4.434442898451437,FALSE,FALSE
RYK,TRUE,-2.3402225708801074,FALSE,FALSE
SNRK,FALSE,-2.768032984784683,FALSE,FALSE
TOPBP1,TRUE,-2.7055244784238313,FALSE,FALSE
NECAP2,TRUE,-0.6006642587262259,FALSE,FALSE
LRP8,FALSE,-2.4389237243963904,FALSE,FALSE
GFPT1,TRUE,-1.4610561610465664,FALSE,FALSE
C13orf45,TRUE,3.5072449373759325,TRUE,TRUE
MIR3654,FALSE,-1.8313054986375168,FALSE,FALSE
AFG3L2,TRUE,-2.1233027811917418,FALSE,FALSE
SPRED2,TRUE,-1.941227806170798,FALSE,FALSE
RRS1,FALSE,-5.0999550006984355,FALSE,FALSE
CTD-2008P7.10,TRUE,4.555046922816869,TRUE,TRUE
SLMO1,FALSE,-1.9213191385686406,FALSE,FALSE
GPR137,TRUE,-1.2754386556980823,FALSE,FALSE
CACTIN,TRUE,0.09519600595826669,FALSE,FALSE
FBXO45,TRUE,-3.2965338840889533,FALSE,FALSE
PRKD2,TRUE,0.6001970144163165,FALSE,FALSE
REL,TRUE,-0.1211801699781498,FALSE,FALSE
SLC1A5,TRUE,-2.093189307255604,FALSE,FALSE
FBF1,FALSE,0.41046476948901967,FALSE,FALSE
KDM5C,FALSE,-0.9030914090304262,FALSE,FALSE
CCNL2,TRUE,-1.8239494971643095,FALSE,FALSE
RAD51L3-RFFL,FALSE,-1.591606502783471,FALSE,FALSE
AMOT,TRUE,-2.1071188449699787,FALSE,FALSE
C1orf226,FALSE,2.369736298278262,TRUE,FALSE
IL17RC,FALSE,-1.4301607739234328,FALSE,FALSE
CRELD1,FALSE,-1.3274511343295645,FALSE,FALSE
ITSN2,FALSE,-0.04396842899406817,FALSE,FALSE
RP11-346D6.6,FALSE,-5.1930382007135885,FALSE,FALSE
MTMR14,FALSE,0.18700814204243552,FALSE,FALSE
U2SURP,FALSE,-1.923436061333816,FALSE,FALSE
HSPB8,FALSE,-2.5665173362468456,FALSE,FALSE
TTC14,TRUE,-3.004937922815667,FALSE,FALSE
LINC00667,FALSE,-4.538399240913642,FALSE,FALSE
TCP11L2,FALSE,-2.674424128097493,FALSE,FALSE
MAGI1,TRUE,0.17438665571934464,FALSE,FALSE
RP3-395M20.12,TRUE,-0.3543260852897998,FALSE,FALSE
PAQR7,FALSE,-0.2919705978741004,FALSE,FALSE
PGBD3,FALSE,-3.5801583169913784,FALSE,FALSE
SASS6,FALSE,-1.7165185527052413,FALSE,FALSE
AL117190.3,FALSE,-0.05504713388803987,FALSE,FALSE
HIAT1,TRUE,-2.2308674042004837,FALSE,FALSE
RP3-465N24.6,TRUE,-0.06033053420132152,FALSE,FALSE
RP4-758J18.13,TRUE,-1.336797474031175,FALSE,FALSE
RRM2B,TRUE,-0.13563630239541039,FALSE,FALSE
RP11-160E2.17,TRUE,8.825276830054866,TRUE,TRUE
DDX21,TRUE,-1.6021197135400436,FALSE,FALSE
BMS1,FALSE,-1.9168105796471995,FALSE,FALSE
NACA,FALSE,-2.5900491346054064,FALSE,FALSE
PSMB1,TRUE,-2.6192746304457817,FALSE,FALSE
PLXNA2,FALSE,-1.67844445386639,FALSE,FALSE
PIK3CB,TRUE,-0.17673196314903886,FALSE,FALSE
NDUFS3,FALSE,-1.8556267130116977,FALSE,FALSE
PNISR,TRUE,-1.4165739788023992,FALSE,FALSE
POPDC3,FALSE,-6.870364719583405,FALSE,FALSE
CTD-3195I5.1,TRUE,0.20869225958263624,FALSE,FALSE
LINC00880,TRUE,8.204174563395222,TRUE,TRUE
ESCO2,TRUE,-1.1574749446551094,FALSE,FALSE
COMMD8,TRUE,-4.729579296922446,FALSE,FALSE
COQ3,TRUE,1.0594384667140393,TRUE,TRUE
CEP97,TRUE,-2.4026389559331736,FALSE,FALSE
RABGGTB,FALSE,-2.4552892791076752,FALSE,FALSE
EID2,TRUE,-1.6044216961770692,FALSE,FALSE
POLQ,TRUE,-1.4691540480705403,FALSE,FALSE
ARHGAP29,TRUE,-1.5969561706281814,FALSE,FALSE
GIPC2,FALSE,4.5134907455881175,TRUE,FALSE
ATP5I,FALSE,-2.140787065571463,FALSE,FALSE
KIAA1462,FALSE,-4.790820989973752,FALSE,FALSE
BCAR3,FALSE,-3.3323318857612043,FALSE,FALSE
STK32C,TRUE,-1.5718350667355439,FALSE,FALSE
TP53INP2,TRUE,-2.039511247422296,FALSE,FALSE
CCBL2,FALSE,-1.0588203608855744,FALSE,FALSE
FNBP1L,TRUE,-0.9088957314988954,FALSE,FALSE
ANAPC7,FALSE,-1.0374747054186626,FALSE,FALSE
TTLL7,TRUE,-1.005413496186364,FALSE,FALSE
GTF2B,TRUE,1.1271084071198387,TRUE,TRUE
JARID2,TRUE,-1.9042751063534602,FALSE,FALSE
CTD-2192J16.26,FALSE,2.533594109630752,TRUE,FALSE
DAGLA,FALSE,-3.287009678684134,FALSE,FALSE
FSBP,FALSE,-0.6598533599104874,FALSE,FALSE
FABP3,FALSE,-3.709563511653978,FALSE,FALSE
ENTPD5,FALSE,-1.889960199658641,FALSE,FALSE
ITCH,TRUE,-1.3146933445541293,FALSE,FALSE
KLHL20,FALSE,-3.0085170830298567,FALSE,FALSE
ZCCHC17,TRUE,-0.8542889412676556,FALSE,FALSE
ARHGEF28,TRUE,-0.7775123858265347,FALSE,FALSE
TMEM39B,FALSE,-0.6910583174168635,FALSE,FALSE
KHDRBS1,TRUE,-1.7425703199194977,FALSE,FALSE
RP11-318A15.7,FALSE,-1.7560469453190892,FALSE,FALSE
HSBP1,TRUE,-1.2320447677074018,FALSE,FALSE
HYPK,FALSE,-2.032855828152045,FALSE,FALSE
CTD-2619J13.17,FALSE,-2.729931474717657,FALSE,FALSE
AC026806.2,FALSE,-2.9726514465081997,FALSE,FALSE
RAB30-AS1,TRUE,-1.3826672527450412,FALSE,FALSE
Sep-10,FALSE,-3.3548724561382604,FALSE,FALSE
EID2B,TRUE,-0.5819059422878177,FALSE,FALSE
ZNF354B,FALSE,-2.6357738434768656,FALSE,FALSE
CCDC11,TRUE,5.180903709179382,TRUE,TRUE
ADCK2,FALSE,-2.1370164832768834,FALSE,FALSE
MROH1,TRUE,-0.5168580549501127,FALSE,FALSE
TIGD3,TRUE,4.649917942561926,TRUE,TRUE
RP4-665J23.1,FALSE,5.807354922057604,TRUE,FALSE
EXOSC7,FALSE,-1.0583533446270272,FALSE,FALSE
DPY19L4,TRUE,-2.560917026754505,FALSE,FALSE
TMX2,FALSE,-1.102553034524979,FALSE,FALSE
MKRN2,FALSE,-2.331912183459984,FALSE,FALSE
C2,FALSE,6.126188210522101,TRUE,FALSE
DNAJB11,TRUE,-3.0944646840034924,FALSE,FALSE
ACBD3,FALSE,-2.3206644818078948,FALSE,FALSE
MAF1,FALSE,-2.4133196937829853,FALSE,FALSE
RP11-54O7.17,FALSE,0.8877136244256318,FALSE,FALSE
RP11-156P1.2,FALSE,-1.6570324709798716,FALSE,FALSE
FLJ00273,TRUE,1.7323042167963432,TRUE,TRUE
TRUB1,TRUE,-2.847767013312349,FALSE,FALSE
ATP2B1,FALSE,-2.897080415168015,FALSE,FALSE
NLGN2,FALSE,-1.7980356173383119,FALSE,FALSE
GOLGA8A,FALSE,-1.0070380146847329,FALSE,FALSE
HIBCH,TRUE,-0.04191017257815268,FALSE,FALSE
OSBPL9,TRUE,-1.1681695418370908,FALSE,FALSE
TMEM179B,FALSE,-2.609001512288774,FALSE,FALSE
NAT1,TRUE,-2.601488397812035,FALSE,FALSE
MMP16,FALSE,-2.9310742033362165,FALSE,FALSE
SOWAHC,FALSE,-4.373701744611413,FALSE,FALSE
BOD1L1,FALSE,-1.2193914945323492,FALSE,FALSE
PI4K2B,TRUE,-2.966193055858692,FALSE,FALSE
TXNDC12,FALSE,-3.445696865084797,FALSE,FALSE
LINC00883,TRUE,-1.8744691179161412,FALSE,FALSE
PIWIL4,TRUE,-2.3303077605033353,FALSE,FALSE
HSPA12A,FALSE,1.37883830817211,TRUE,FALSE
FZD8,TRUE,-1.055671331209063,FALSE,FALSE
RP11-497H17.1,FALSE,-0.7239389138699667,FALSE,FALSE
OVCA2,FALSE,-2.872971769529639,FALSE,FALSE
SLC25A10,FALSE,-1.5845464387021546,FALSE,FALSE
UBTD1,FALSE,-2.6448974709753874,FALSE,FALSE
POLR3GL,TRUE,-1.9091710217999847,FALSE,FALSE
NOC4L,TRUE,-1.0910586648267193,FALSE,FALSE
CYP27C1,TRUE,-0.5197052169695617,FALSE,FALSE
GPR125,TRUE,-0.8395002883993448,FALSE,FALSE
FAM120C,TRUE,-2.4219398268622925,FALSE,FALSE
SPHK2,TRUE,-1.787591667236174,FALSE,FALSE
RPL18,FALSE,-1.0910924107470636,FALSE,FALSE
RNF115,TRUE,-0.611943656014735,FALSE,FALSE
DBT,FALSE,-0.9921804955407009,FALSE,FALSE
RP11-242D8.1,FALSE,0.5282008508605333,FALSE,FALSE
SMTN,FALSE,-1.437226175440399,FALSE,FALSE
RTCA,FALSE,-2.1468718451738185,FALSE,FALSE
GLTSCR1,FALSE,-1.5743594857669763,FALSE,FALSE
ALG9,FALSE,-2.058741417689145,FALSE,FALSE
IRF7,TRUE,0.06196575330639277,FALSE,FALSE
PHPT1,FALSE,-1.5974534449043531,FALSE,FALSE
CTB-75G16.3,TRUE,4.042774023690291,TRUE,TRUE
ZNF564,FALSE,-2.3596980128553695,FALSE,FALSE
CCS,TRUE,-0.7201804371906935,FALSE,FALSE
CASP7,FALSE,-1.6492773142028696,FALSE,FALSE
CHURC1-FNTB,FALSE,-3.062145908253946,FALSE,FALSE
PDF,FALSE,-3.4223451461252816,FALSE,FALSE
KIF1B,TRUE,-0.036939433442562015,FALSE,FALSE
MAX,FALSE,-2.2017812704924404,FALSE,FALSE
C10orf118,TRUE,-0.8154636273238414,FALSE,FALSE
TLR9,FALSE,-1.4891671707312866,FALSE,FALSE
CBFA2T2,FALSE,-1.651275669052529,FALSE,FALSE
METTL2A,FALSE,-1.4622868708871366,FALSE,FALSE
RBM4,FALSE,-1.2761534734071962,FALSE,FALSE
MAN2B2,FALSE,-1.71342016696667,FALSE,FALSE
CTD-2319I12.5,FALSE,-0.4554590735640295,FALSE,FALSE
LEPREL1,FALSE,-3.684184944189624,FALSE,FALSE
SCARF2,FALSE,-3.453839770392943,FALSE,FALSE
NQO1,FALSE,-2.509736821761622,FALSE,FALSE
BRI3BP,FALSE,-3.973642941693177,FALSE,FALSE
STK32B,FALSE,-1.2046809017323226,FALSE,FALSE
VOPP1,FALSE,-3.954897726027086,FALSE,FALSE
RBM4B,FALSE,-3.9502911513456977,FALSE,FALSE
CTD-3105H18.16,FALSE,0.026811127525295114,FALSE,FALSE
TRIM6-TRIM34,FALSE,-3.534054329874655,FALSE,FALSE
CTD-2207O23.3,FALSE,-1.1690705773481118,FALSE,FALSE
C1orf116,TRUE,5.684287238524799,TRUE,TRUE
ACAT1,TRUE,-0.7983986902465325,FALSE,FALSE
BOLA2B,FALSE,0.39960745870923775,FALSE,FALSE
CRYZL1,FALSE,-1.933189082477852,FALSE,FALSE
PSD3,FALSE,-0.8906879209834166,FALSE,FALSE
RP11-670E13.2,FALSE,7.625708843064466,TRUE,FALSE
GINM1,FALSE,-2.0368217544951435,FALSE,FALSE
ARID1A,FALSE,-2.0329850579684594,FALSE,FALSE
LRCH2,TRUE,-0.34224807926695794,FALSE,FALSE
CENPF,TRUE,-2.4719556220541956,FALSE,FALSE
SHARPIN,FALSE,-3.3110918230815267,FALSE,FALSE
SIPA1,TRUE,-2.498281049748161,FALSE,FALSE
SPNS1,FALSE,-1.1990894769915676,FALSE,FALSE
EIF3I,FALSE,-2.202642165961239,FALSE,FALSE
ARL2,FALSE,-3.782872236858261,FALSE,FALSE
RP11-176H8.1,FALSE,-2.261681984791808,FALSE,FALSE
NAT6,FALSE,-1.6043278255880873,FALSE,FALSE
RP11-1094M14.11,FALSE,-1.6316125940199775,FALSE,FALSE
RP11-178C3.1,FALSE,0.5474402482961154,FALSE,FALSE
MC1R,FALSE,-0.0834424517570995,FALSE,FALSE
ZNF22,FALSE,-4.401616983516522,FALSE,FALSE
FCHO2,TRUE,-0.4041104325422821,FALSE,FALSE
CLCC1,FALSE,0.7966596838065647,FALSE,FALSE
PGM2,TRUE,-1.95321223313742,FALSE,FALSE
MRPL1,FALSE,-1.6398142595563614,FALSE,FALSE
LRIF1,TRUE,-0.9119621998598608,FALSE,FALSE
C10orf10,TRUE,-4.4468127655629965,FALSE,FALSE
EIF6,FALSE,-3.1805485270527276,FALSE,FALSE
